Modelo,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
Samsung Galaxy S6,CVE-2018-14855,Un desbordamiento de búfer en dhd_bus_flow_ring_flush_response en drivers/net/wireless/bcmdhd4358/dhd_pcie.c en el controlador Wi-Fi bcmdhd4358 en Samsung Galaxy S6 permite que un atacante (que ha obtenido la ejecución de código en el chip Wi-Fi) haga que el controlador del dispositivo realice accesos inválidos a la memoria. El ID de Samsung es SVE-2018-11785.,ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,NULL,NULL
Samsung Galaxy S6,CVE-2018-14856,Un desbordamiento de búfer en dhd_bus_flow_ring_create_response en drivers/net/wireless/bcmdhd4358/dhd_pcie.c en el controlador Wi-Fi bcmdhd4358 en Samsung Galaxy S6 SM-G920F G920FXXU5EQH7 permite que un atacante (que ha obtenido la ejecución de código en el chip Wi-Fi) haga que el controlador del dispositivo realice accesos inválidos a la memoria. El ID de Samsung es SVE-2018-11785.,ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,NULL,NULL
Samsung Galaxy S6,CVE-2018-14745,Desbordamiento de búfer en prot_get_ring_space en el controlador Wi-Fi bcmdhd4358 en Samsung Galaxy S6 SM-G920F G920FXXU5EQH7 permite que un atacante (que ha obtenido la ejecución de código en el chip Wi-Fi) sobrescriba la memoria del kernel debido a la validación incorrecta del puntero de lectura del anillo del búfer. El ID de Samsung es SVE-2018-12029.,ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,NULL,NULL
Samsung Galaxy S6,CVE-2015-8546,"Se detectó un problema en dispositivos móviles Samsung con versiones de software hasta el 12-11-2015, afectando a Galaxy S6/S6 Edge, Galaxy S6 Edge+ y Galaxy Note5 con el chipset Shannon333. Se presenta un desbordamiento de búfer en la región stack de la memoria en el proceso baseband que es explotable para una ejecución de código remota por medio de una estación base falsa. El ID de Samsung es SVE-2015-5123 (Diciembre de 2015).",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Samsung Galaxy S6,CVE-2020-35693,"En algunos teléfonos y tabletas de Samsung que ejecutan Android versiones hasta 7.1.1, es posible que un dispositivo Bluetooth Low Energy (BLE) controlado por un atacante se empareje silenciosamente con un dispositivo objetivo vulnerable, sin ninguna interacción del usuario, cuando el Bluetooth del dispositivo objetivo es activado. y lo ejecuta una aplicación que ofrece un anuncio BLE conectable.&#xa0;Un ejemplo de una aplicación de este tipo podría ser una aplicación de rastreo de contactos basada en Bluetooth, como la aplicación COVIDSafe de Australia, la aplicación TraceTogether de Singapur o TousAntiCovid de Francia (anteriormente StopCovid).&#xa0;Como parte del proceso de emparejamiento, se intercambian dos piezas (entre otras) de información de identificación personal: la dirección de identidad del adaptador Bluetooth del dispositivo de destino y su clave de resolución de identidad (IRK) asociada.&#xa0;Cualquiera de estos identificadores se puede utilizar para llevar a cabo una reidentificación del dispositivo objetivo para un rastreo a largo plazo.&#xa0;La lista de dispositivos afectados incluye (pero no se limita a): Galaxy Note 5, Galaxy S6 Edge, Galaxy A3, Tab A (2017), J2 Pro (2018), Galaxy Note 4 y Galaxy S5",ADJACENT_NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
Samsung Galaxy S9,CVE-2019-6740,"Esta vulnerabilidad permite a los atacantes remotos ejecutar código arbitrario en instalaciones vulnerables de Samsung Galaxy S9 anterior de la actualización de seguridad de enero de 2019 (SMR-JAN-2019 - SVE-2018-13467). La interacción del usuario es necesaria para aprovechar esta vulnerabilidad, ya que el objetivo debe visitar una página maliciosa o abrir un archivo malicioso. El defecto específico existe dentro del analizador ASN.1. Al analizar las cadenas ASN.1, el proceso no valida correctamente la longitud de los datos proporcionados por el usuario antes de copiarlos en un búfer basado en el montón de longitud fija. Un atacante puede aprovechar esta vulnerabilidad para ejecutar código en el contexto del proceso actual. Fue ZDI-CAN-7472.",NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
Samsung Galaxy S9,CVE-2019-6741,"Esta vulnerabilidad permite a los atacantes remotos ejecutar código arbitrario en instalaciones vulnerables de Samsung Galaxy S9 anteríor de la actualización de seguridad de enero de 2019 (SMR-JAN-2019 - SVE-2018-13467). La interacción del usuario es necesaria para aprovechar esta vulnerabilidad, ya que el objetivo debe conectarse a una red inalámbrica. El defecto específico existe dentro del portal cautivo. Al manipular HTML, un atacante puede forzar una redirección de página. Un atacante puede aprovechar esta vulnerabilidad para ejecutar código en el contexto del proceso actual. Fue ZDI-CAN-7476.",NETWORK,LOW,HIGH,HIGH,NONE,9.3,CRITICAL,NULL,NULL
Samsung Galaxy S9,CVE-2019-6742,Esta vulnerabilidad permite a los atacantes remotos ejecutar código arbitrario en instalaciones vulnerables de Samsung Galaxy S9 anterior de la verón  1.4.20.2. No se requiere identificación para aprovechar esta vulnerabilidad. El error específico existe en el manejo del mecanismo de actualización de GameServiceReceiver. Un atacante puede aprovechar esta vulnerabilidad para ejecutar código en el contexto del proceso actual. Fue ZDI-CAN-7477.,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Samsung Galaxy S9,CVE-2019-6744,"Esta vulnerabilidad permite a atacantes locales revelar información confidencial sobre las instalaciones afectadas de Samsung Knox versión 1.2.02.39, en Samsung Galaxy S9 build G9600ZHS3ARL1 Secure Folder. Un atacante primero debe obtener acceso físico al dispositivo a fin de explotar esta vulnerabilidad. Los fallos específicos se presentan en el manejo de la pantalla de bloqueo para Secure Folder. El problema resulta de la falta de comprobación apropiada que un usuario ha autenticado correctamente. Un atacante puede aprovechar esta vulnerabilidad para revelar el contenido del contenedor seguro. Fue ZDI-CAN-7381.",PHYSICAL,LOW,HIGH,NONE,NONE,4.3,MEDIUM,NULL,NULL
Samsung Galaxy S9,CVE-2018-21073,"Se detectó un problema en dispositivos móviles Samsung con versiones de software N(7.x) y O(8.0) (Galaxy S9+, Galaxy S9, Galaxy S8+, Galaxy S8, Note 8). Se presenta un acceso al contenido del Clipboard en el estado bloqueado por medio del panel Edge. El ID de Samsung es SVE-2017-10748 (Mayo de 2018).",PHYSICAL,LOW,LOW,NONE,NONE,2.4,LOW,NULL,NULL
Samsung Galaxy S10,CVE-2019-17668,"Los dispositivos Samsung Galaxy S10 y Note10, permiten operaciones de desbloqueo por medio de huellas digitales no registradas en determinadas situaciones que involucran a un protector de pantalla de terceros.",PHYSICAL,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,NULL,NULL
Samsung Galaxy S10,CVE-2020-8860,"Esta vulnerabilidad permite a atacantes remotos ejecutar código arbitrario en las instalaciones afectadas de los dispositivos Samsung Galaxy S10 G973FXXS3ASJA, versiones de firmware O(8.x), P(9.0), Q(10.0) con chipsets Exynos. Es requerida una interacción del usuario para explotar esta vulnerabilidad, ya que el objetivo debe responder a una llamada telefónica. El fallo específico se presenta dentro de los mensajes Call Control Setup. El problema resulta de la falta de comprobación apropiada de la longitud de los datos suministrados por el usuario antes de copiarlos en un búfer de longitud fija en la región stack de la memoria. Un atacante puede aprovechar esta vulnerabilidad para ejecutar código en el contexto del procesador de banda base. Fue ZDI-CAN-9658.",ADJACENT_NETWORK,LOW,HIGH,HIGH,HIGH,8.0,HIGH,NULL,NULL
Samsung Note10,CVE-2019-17668,"Los dispositivos Samsung Galaxy S10 y Note10, permiten operaciones de desbloqueo por medio de huellas digitales no registradas en determinadas situaciones que involucran a un protector de pantalla de terceros.",PHYSICAL,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,NULL,NULL
Samsung Galaxy Note 2,CVE-2012-6422,"El núcleo en Samsung S2 Galaxy, Galaxy Note 2, Meizu MX, y posiblemente en otros dispositivos Android, cuando se ejecuta un procesador Exynos 4210 o 4412, utiliza permisos débiles (0666) para /dev/exynos-mem, que permite a los atacantes leer o escribir en la memoria física arbitraria y obtener privilegios a través de una aplicación manipulada, como se demuestra por ExynosAbuse.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Samsung Galaxy Note 2,CVE-2019-16400,"Los dispositivos Samsung Galaxy S8 plus (versión de Android: 8.0.0, Número de Compilación: R16NW.G955USQU5CRG3, Suplidor de Banda Base: Qualcomm Snapdragon 835, Banda Base: G955USQU5CRG3), Samsung Galaxy S3 (versión de Android: 4.3, Número de Compilación: JSS15J.I9300XXUGND5, Suplidor de Banda Base: Samsung Exynos 4412, Banda Base: I9300XXUGNA8) y Samsung Galaxy Note 2 (versión de Android: 4.3, Número de Compilación: JSS15J.I9300XUGND5, Suplidor de Banda Base: Samsung Exynos 4412, Banda Base: N7100DDUFND1), permiten a atacantes enviar comandos AT mediante Bluetooth, resultando en varios ataques de Denegación de Servicio (DoS).",ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,6.5,MEDIUM,NULL,NULL
Samsung Galaxy Note 2,CVE-2019-16401,"Los dispositivos Samsung Galaxy S8 plus (versión de Android: 8.0.0, Número de Compilación: R16NW.G955USQU5CRG3, Suplidor de Banda Base: Qualcomm Snapdragon 835, Banda Base: G955USQU5CRG3), Samsung Galaxy S3 (versión de Android: 4.3, Número de Compilación: JSS15J.I9300XXUGND5, Suplidor de Banda Base: Samsung Exynos 4412, Banda Base: I9300XXUGNA8) y Samsung Galaxy Note 2 (versión de Android: 4.3, Número de Compilación: JSS15J.I9300XUGND5, Suplidor de Banda Base: Samsung Exynos 4412, Banda Base: N7100DDUFND1), permiten la inyección de AT+CIMI y AT+CGSN mediante Bluetooth, una filtrado de información confidencial, como IMSI, IMEI, estado de la llamada, etapa de configuración de la llamada, estado del servicio de Internet, intensidad de la señal, estado de roaming actual, nivel de batería y estado de llamada retenida.",ADJACENT_NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,NULL,NULL
Samsung Galaxy Note 2,CVE-2018-21073,"Se detectó un problema en dispositivos móviles Samsung con versiones de software N(7.x) y O(8.0) (Galaxy S9+, Galaxy S9, Galaxy S8+, Galaxy S8, Note 8). Se presenta un acceso al contenido del Clipboard en el estado bloqueado por medio del panel Edge. El ID de Samsung es SVE-2017-10748 (Mayo de 2018).",PHYSICAL,LOW,LOW,NONE,NONE,2.4,LOW,NULL,NULL
Samsung Galaxy Note 2,CVE-2015-8546,"Se detectó un problema en dispositivos móviles Samsung con versiones de software hasta el 12-11-2015, afectando a Galaxy S6/S6 Edge, Galaxy S6 Edge+ y Galaxy Note5 con el chipset Shannon333. Se presenta un desbordamiento de búfer en la región stack de la memoria en el proceso baseband que es explotable para una ejecución de código remota por medio de una estación base falsa. El ID de Samsung es SVE-2015-5123 (Diciembre de 2015).",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Samsung Galaxy Note 2,CVE-2020-6616,"Algunos chips Broadcom manejan inapropiadamente la generación de números aleatorios de Bluetooth porque es usado un Pseudo Random Number Generator (PRNG) de baja entropía en situaciones en las que debería haberse utilizado un Hardware Random Number Generator (HRNG) para impedir la suplantación de identidad. Esto afecta, por ejemplo, a los dispositivos Samsung Galaxy S8, S8+ y Note8 con el chipset BCM4361. El ID de Samsung es SVE-2020-16882 (Mayo de 2020).",ADJACENT_NETWORK,LOW,NONE,HIGH,NONE,6.5,MEDIUM,NULL,NULL
Samsung A3,CVE-2019-15433,"El dispositivo Samsung A3 Android con una huella digital de compilación de samsung/a3y17ltedx/a3y17lte:8.0.0/R16NW/A320YDXU4CSB3:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000000, versionName=7.0.0.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung A3,CVE-2020-35693,"En algunos teléfonos y tabletas de Samsung que ejecutan Android versiones hasta 7.1.1, es posible que un dispositivo Bluetooth Low Energy (BLE) controlado por un atacante se empareje silenciosamente con un dispositivo objetivo vulnerable, sin ninguna interacción del usuario, cuando el Bluetooth del dispositivo objetivo es activado. y lo ejecuta una aplicación que ofrece un anuncio BLE conectable.&#xa0;Un ejemplo de una aplicación de este tipo podría ser una aplicación de rastreo de contactos basada en Bluetooth, como la aplicación COVIDSafe de Australia, la aplicación TraceTogether de Singapur o TousAntiCovid de Francia (anteriormente StopCovid).&#xa0;Como parte del proceso de emparejamiento, se intercambian dos piezas (entre otras) de información de identificación personal: la dirección de identidad del adaptador Bluetooth del dispositivo de destino y su clave de resolución de identidad (IRK) asociada.&#xa0;Cualquiera de estos identificadores se puede utilizar para llevar a cabo una reidentificación del dispositivo objetivo para un rastreo a largo plazo.&#xa0;La lista de dispositivos afectados incluye (pero no se limita a): Galaxy Note 5, Galaxy S6 Edge, Galaxy A3, Tab A (2017), J2 Pro (2018), Galaxy Note 4 y Galaxy S5",ADJACENT_NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
Samsung A5,CVE-2019-15434,"El dispositivo Samsung A5 Android con una huella digital de compilación de samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS8CSC5:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000000, versionName=7.0.0.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung A7,CVE-2019-15435,"El dispositivo Samsung A7 Android con una huella digital de compilación de samsung/a7y17ltexx/a7y17lte:8.0.0/R16NW/A720FXXU7CSC2:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000000, versionName=7.0.0.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung A8+,CVE-2019-15436,"El dispositivo Samsung A8+ Android con una huella digital de compilación samsung/jackpot2ltexx/jackpot2lte:8.0.0/R16NW/A730FXXS4BSC2:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000000, versionName=7.0.0.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung XCover4,CVE-2019-15437,"El dispositivo Samsung XCover4 Android con una huella digital de compilación de samsung/xcover4ltexx/xcover4lte:8.1.0/M1AJQ/G390FXXU3BSA2:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000100, versionName=7.0.1.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung XCover4,CVE-2019-15438,"El dispositivo Samsung XCover4 Android con una huella digital de compilación de samsung/xcover4ltedo/xcover4lte:8.1.0/M1AJQ/G390YDXU2BSA1:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000100, versionName=7.0.1.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung XCover4,CVE-2019-15439,"El dispositivo Samsung XCover4 Android con una huella digital de compilación de samsung/xcover4ltedo/xcover4lte:8.1.0/M1AJQ/G390YDXU2BSA1:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=7000100, versionName=7.0.1.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
Samsung J5,CVE-2019-15440,"El dispositivo Samsung J5 Android con una huella digital de compilación de samsung/on5xeltedx/on5xelte:8.0.0/R16NW/G570YDXU2CRL1:user/release-keys, contiene una aplicación preinstalada con un nombre de paquete de aplicación com.samsung.android.themecenter (versionCode=6010000, versionName=6.1.0.0), que permite a otras aplicaciones preinstaladas realizar la instalación de la aplicación por medio de un componente de aplicación accesible. Esta capacidad puede ser accedida mediante cualquier aplicación preinstalada en el dispositivo que pueda obtener permisos signatureOrSystem que son requeridos mediante otras aplicaciones preinstaladas que exportaron sus capacidades hacia otra aplicación preinstalada.",LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,NULL,NULL
